PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
41693,1,2,"Scinto, Rickey",male,39.0,0,0,12653,87.26,E22820,C
11619,1,2,"Watkins, Dee",female,65.0,0,0,C.A. 36451,29.51,,S
80746,0,3,"Clark, Cyrus",male,55.0,0,0,C.A. 13182,13.76,,S
16109,0,3,"Wright, Dorothy",female,26.0,0,1,12430,16.65,,S
23455,0,2,"Go, Kenneth",male,31.0,0,0,364937,8.51,,S
41268,0,1,"Henry, Richard",male,32.0,0,0,326684,22.28,E17021,S
70129,0,3,"Bowman, Clara",female,35.0,1,0,PP 160996,33.51,,S
36708,1,3,"Dulle, Charles",male,44.0,0,5,SC/Paris 12972,28.35,,C
73676,0,3,"Apana, Herbert",male,26.0,0,0,A/4. ,9.71,,S
47016,1,3,"Day, Gretta",female,49.0,0,2,10004,28.08,,S
41065,0,2,"Rodriguez, Billy",male,46.0,0,1,28038,15.43,,S
49465,0,1,"Rodriguez, Nicole",female,38.0,3,0,301368,34.94,A17007,S
31173,0,3,"Dallaire, Frank",male,29.0,0,0,9230,9.95,,S
40650,0,3,"Rhone, Christopher",male,64.0,0,0,430919,5.44,,S
91668,0,3,"Diaz, Randy",male,39.0,0,0,28869,7.72,,S
47767,0,3,"Coachman, Charles",male,48.0,0,0,24387,127.99,C6075,C
86016,0,1,"Beach, George",male,70.0,0,0,10508,7.52,,S
76118,1,3,"Keppler, Belinda",female,79.0,0,0,422623,7.31,,C
78395,0,3,"Saxton, Jonathan",male,21.0,0,0,41856,25.23,,S
29898,1,2,"Block, Monique",female,,0,0,C 353814,6.83,,S
2860,1,2,"Wright, Elizabeth",female,21.0,0,0,319906,14.86,,S
59760,0,3,"Vaughan, Henry",male,26.0,0,0,439677,9.88,,S
86741,0,2,"Fuger, Nathan",male,58.0,0,0,20888,25.41,,S
50785,0,3,"Romero, Jessie",female,57.0,8,5,A/5 337855,11.46,,S
53610,0,2,"Webb, Gary",male,55.0,0,0,477300,26.09,,S
43777,0,2,"Bundy, Lori",female,34.0,3,3,450374,100.92,A5646,C
99533,0,1,"Dancy, Peter",male,29.0,0,0,231478,8.57,C7422,S
32718,1,2,"Martin, Pamela",female,13.0,0,0,S.C./PARIS 469960,23.85,F19604,C
66602,1,1,"Miranda, Yolanda",female,27.0,0,1,24772,135.67,,C
25665,0,1,"Davis, William",male,46.0,0,0,348949,69.53,A18046,S
16278,1,1,"Smith, Stephanie",female,29.0,0,0,PC 13722,75.1,A22465,C
73272,0,1,"Thorson, Ingrid",female,47.0,0,0,PC 62610,442.31,C15716,Q
94763,1,1,"Jennings, Robin",female,68.0,0,3,PC 434224,186.34,C4030,Q
8451,1,2,"Atwater, Dianne",female,24.0,0,0,C.A. 40305,27.58,,S
16765,0,3,"Gallaher, Scott",male,19.0,0,0,,10.71,,S
56337,1,2,"Lamas, Helen",female,22.0,0,0,,6.49,,S
56244,1,3,"Leath, Danielle",female,22.0,0,1,,9.5,,S
37385,0,3,"Cook, Ignacio",male,,0,0,CA. 18855,10.05,,S
13217,0,3,"Allmon, Kenneth",male,27.0,0,0,A. 4182905,9.68,,S
38505,1,2,"Shepherd, Russell",male,52.0,0,0,14453,211.97,C19209,C
52223,0,1,"Daniel, Jason",male,66.0,0,0,181578,8.3,,S
9362,0,3,"Ball, Mitchell",male,24.0,1,0,28323,30.79,,S
31525,0,3,"Williams, Joseph",male,23.0,1,0,171061,22.0,,S
45710,1,1,"Bowlin, Wanda",female,34.0,0,2,PC 346575,632.53,C13990,S
37520,0,3,"Thomas, Felipe",male,55.0,0,0,WE/P 9353,9.49,,S
32658,0,2,"Palmer, George",male,28.0,0,0,14156,23.94,,S
5614,1,1,"Rodriguez, Doris",female,62.0,2,0,31246,268.44,A15631,C
36529,0,3,"Schlager, Tanya",female,54.0,1,2,13363,79.65,,S
42711,0,3,"Lopez, Ella",female,23.0,0,0,,8.86,,S
16967,1,2,"Dingle, Nancy",female,58.0,0,0,473374,32.61,,S
96248,1,2,"Blair, Moses",male,45.0,0,0,8851,23.51,,S
13811,0,2,"Clark, Robert",male,34.0,0,0,SC/PARIS 71249,22.01,,S
67996,0,2,"Franco, Charles",male,31.0,0,0,26516,11.77,,S
78856,0,1,"Coleman, Charles",male,37.0,0,0,450581,19.18,,S
62247,0,2,"Bouwkamp, Benjamin",male,39.0,0,0,8674,24.64,,S
8174,0,2,"Morales, Carey",male,9.0,0,0,217272,11.51,,S
33936,1,1,"Allen, Diane",female,42.0,0,0,299770,12.28,C19859,C
16805,1,3,"Torres, Damon",male,44.0,0,1,11401,7.63,,S
71118,0,3,"Ladd, Norman",male,49.0,0,0,297843,16.34,,S
5885,1,2,"Gill, Victoria",female,12.0,0,0,21492,10.17,,S
4579,0,3,"Kiernan, Roland",male,2.0,1,1,18504,38.2,,S
87062,1,2,"Hofmann, Jane",female,14.0,0,0,433245,12.64,,C
1054,0,3,"Dina, Mary",female,23.0,0,3,,8.9,,S
44763,0,3,"Darrow, Mike",male,6.0,0,0,13286,8.8,,S
85150,0,3,"Barron, Ronald",male,26.0,0,0,450317,11.1,,S
84869,0,3,"Cummings, Michael",male,55.0,1,0,A/5. 15369,11.87,,S
65893,0,3,"Steele, Richard",male,62.0,0,0,,10.98,,S
74885,1,1,"Thomas, Susan",female,56.0,0,0,448941,36.99,C17928,C
70560,1,1,"Burton, Eddie",male,37.0,0,2,462345,30.27,B19820,C
92285,0,3,"Graham, Michael",male,52.0,0,0,A. 247021,11.08,,S
55992,0,3,"Smith, Christine",female,58.0,1,2,18450,31.43,,S
33402,0,1,"Berthiaume, Rita",female,42.0,1,0,489677,27.3,,S
38208,0,3,"Barboza, Donald",male,42.0,1,2,8626,68.97,,S
21708,0,3,"Payne, Samuel",male,26.0,0,0,41651,12.82,,S
5842,0,2,"Bass, Alan",male,46.0,0,0,W./C. 430026,8.0,,S
87447,1,2,"Baker, Kristi",female,28.0,0,0,25234,8.03,,C
53536,0,3,"Fenner, Daniel",male,25.0,0,0,3907138,6.54,,S
25358,0,3,"Cofield, Harry",male,22.0,0,0,11036,9.91,,S
36954,0,3,"Boor, Virginia",female,50.0,3,0,SOTON/O.Q. ,9.62,,S
13839,1,1,"Robinson, Elyse",female,39.0,0,0,438305,36.24,D11771,C
64071,0,3,"Penix, Francis",male,50.0,0,0,C.A. 33195,9.92,,C
87693,0,1,"Jarvis, Fernando",male,40.0,0,1,28326,31.91,C10339,S
14049,0,3,"Cusick, Peter",male,23.0,0,0,STON/O 8982,9.53,,S
92449,0,2,"Barrett, John",male,11.0,0,2,F.C.C. 474546,26.88,,S
60272,0,3,"Richardson, Anne",female,3.0,1,2,434931,24.97,,S
19827,0,1,"Brown, Johnnie",male,,0,0,172064,134.34,C11107,S
38692,0,1,"Medina, David",male,3.0,0,0,179156,24.66,A8069,S
97055,0,2,"Jones, Michael",male,25.0,0,0,42606,49.08,,S
23859,0,1,"Vigil, Gregory",male,40.0,1,0,A/4 228681,85.14,A5206,C
4583,1,1,"Andrew, Julie",female,72.0,0,0,30476,29.13,G4097,C
53894,0,2,"Pope, Julia",female,42.0,0,0,A. 294395,6.55,,C
99366,0,3,"Beauchemin, Ruben",male,24.0,0,0,434302,9.87,,S
34352,1,3,"Stracener, Justin",male,60.0,0,0,437320,9.9,,S
74613,1,1,"Yost, Marge",female,41.0,1,0,40534,68.48,B6588,Q
55693,0,3,"Corey, Ronald",male,50.0,0,0,14486,8.54,,S
95303,0,3,"Hooks, Guy",male,40.0,0,0,,11.3,,S
47073,0,2,"Olsen, Maria",female,67.0,0,0,21497,13.11,,S
2705,0,3,"Anderson, Tom",male,21.0,3,1,,9.75,,S
92983,1,1,"Johnson, Robert",male,63.0,0,1,11042,67.95,C11103,S
52878,0,2,"Hill, Larry",male,40.0,0,0,37965,23.93,,S
33265,0,3,"Carter, Lloyd",male,53.0,0,0,8584,27.25,,S
90108,0,3,"Sweezer, Malcolm",male,,0,0,23890,6.2,,S
1238,0,1,"Bradley, Michael",male,58.0,2,0,444972,50.9,A7241,S
51606,0,3,"Harrington, Sheila",female,42.0,1,1,311532,28.24,,S
29839,1,2,"Roorda, Michael",male,21.0,1,1,29320,32.57,,S
79543,1,1,"Richardson, Steve",male,71.0,1,0,192293,23.59,B11308,Q
90135,1,3,"Giordano, Linda",female,4.0,1,2,441231,71.06,,S
77425,1,3,"Vigne, Shelby",female,26.0,0,0,16694,9.4,,S
50718,0,3,"Crowden, Joe",male,46.0,0,0,333874,5.44,,S
91985,0,1,"Silliman, Hans",male,17.0,0,0,12406,75.89,A21680,S
9142,1,3,"Lawton, Jerry",male,9.0,0,0,,9.65,,S
43966,0,3,"Otto, Richard",male,18.0,0,0,218951,6.63,,S
91664,1,2,"Dearman, Sunny",female,46.0,0,0,7562,8.35,,S
15351,1,2,"Deitz, Ashley",female,71.0,0,0,A/5. 405578,7.05,,Q
36757,1,2,"Ganley, Howard",male,28.0,0,0,470049,3.38,,S
40446,0,3,"Novak, Mariano",male,26.0,0,0,332899,7.64,,S
86701,0,3,"Crisson, Terrence",male,62.0,0,0,A/5 13078,28.1,,S
93479,1,1,"Selfridge, Cecilia",female,37.0,0,0,14658,29.27,C10170,C
9719,1,3,"Coffey, Lois",female,8.0,0,2,25483,8.23,,S
58086,1,1,"Pech, Ann",female,49.0,1,0,33555,222.64,B11791,C
11281,0,3,"Kinney, Charles",male,49.0,0,0,F.C. 3862138,9.08,,S
65435,1,1,"Bernhart, Laurie",female,59.0,0,0,22373,78.05,C5587,C
29125,0,3,"Huseby, Ashley",female,12.0,0,0,,13.39,,C
7927,0,1,"Peeler, Hui",female,55.0,0,1,10842,9.92,A9128,S
42717,1,1,"Stokes, Kathleen",female,11.0,0,0,19520,30.13,,C
70793,1,1,"Jeffers, Gladys",female,59.0,1,3,472849,28.05,A10690,S
26966,1,3,"Powell, Tonia",female,48.0,0,0,A. 429048,10.95,,S
83670,0,2,"Rodriguez, Rene",female,1.0,4,1,14827,73.32,,S
30330,1,1,"Brown, Pedro",male,45.0,0,1,15682,12.05,B8668,C
48687,0,2,"Obrien, Rebecca",female,38.0,0,0,W.E.P. 15150,7.62,,S
82498,0,3,"Pridgen, Warren",male,34.0,0,0,13131,11.3,,S
21852,0,1,"Franklin, Jimmy",male,60.0,0,0,4189980,9.74,,S
94382,0,3,"Coleman, Matthew",male,8.0,0,0,20846,8.32,,S
41082,1,3,"Lair, Enrique",male,34.0,1,0,27291,78.32,B8568,C
6240,1,1,"Park, Jose",male,39.0,0,0,PC 22001,69.49,C16844,S
11248,1,1,"Girton, Christine",female,68.0,1,0,S.O.C. 25179,27.46,B22201,Q
3413,0,3,"Holden, Glenn",male,22.0,1,0,10997,12.63,,S
5377,0,3,"Siefke, Steven",male,6.0,0,0,STON/O 24427,9.22,,S
96770,1,3,"Lee, Sean",male,18.0,0,0,24973,6.04,,S
99322,0,3,"Peters, James",male,23.0,0,0,470641,10.81,,S
90013,0,3,"Miller, Tyler",male,27.0,1,0,10572,5.17,,S
45722,1,1,"Petersen, Sylvia",female,37.0,1,0,32895,229.13,C6543,S
99024,1,1,"Walker, Eloise",female,53.0,0,0,PC 10958,23.85,D4842,Q
10483,1,3,"Olson, Gloria",female,3.0,1,2,436898,82.21,,S
22808,1,3,"Lory, Elias",male,53.0,0,0,38016,5.55,,S
24060,1,1,"Cantu, Dorothy",female,41.0,1,0,213951,223.32,B22939,C
43532,0,3,"Brown, Eunice",female,2.0,1,1,24982,11.0,,S
64116,0,2,"Larsen, Becky",female,24.0,0,0,24334,13.68,,S
21814,1,2,"Hernandez, Tina",female,31.0,0,0,SC/PARIS 11365,11.04,,S
31962,0,3,"Bienkowski, Gregory",male,5.0,1,0,CA 28325,11.87,,S
90201,0,2,"Colley, Scott",male,45.0,0,0,5793,28.04,,S
52732,1,2,"Sweeney, Marlene",female,12.0,1,2,12325,35.54,A20030,S
37019,1,3,"Murdock, Casey",male,25.0,0,0,38948,10.21,,C
96535,1,1,"Huey, Laura",female,62.0,0,1,13799,12.69,C6860,C
60678,0,1,"Donohue, Geraldine",female,23.0,1,2,444213,80.65,C9594,S
545,0,2,"Bishop, Edward",male,,2,0,311353,242.48,E19826,S
9012,0,3,"Nakamura, Robert",male,27.5,1,0,323388,11.16,,S
48458,1,2,"Brittain, Jannie",female,66.0,0,1,4000862,23.43,,S
36723,0,3,"Huskins, Robert",male,29.0,0,0,35171,3.26,,S
62988,1,1,"Rivera, Jessica",female,52.0,2,9,294133,30.71,B9790,S
51450,0,3,"Sutton, Michael",male,47.0,0,0,,9.6,,S
50592,0,2,"Sepulveda, Betty",female,8.0,0,0,451355,15.09,,S
93288,0,2,"Hayman, Sherman",male,27.0,0,0,9862,8.53,,S
19694,0,3,"Cooper, James",male,25.0,0,0,A. 24799,9.67,,S
61966,0,3,"Crawford, Bryan",male,31.0,0,0,STON/O 371386,10.89,,S
67451,1,1,"Johnson, Jason",male,53.0,1,3,398665,59.23,B16914,C
92104,0,3,"Tobar, George",male,40.0,0,0,11769,8.71,,S
88838,1,2,"Briggs, Bridget",female,48.0,0,0,,17.19,,S
27011,0,3,"Chavez, Steven",male,21.0,1,0,C.A. 37998,10.37,,S
91164,1,1,"Upton, Dorothy",female,28.0,0,0,PC 29215,67.18,D14018,Q
51725,0,3,"Mariani, Robert",male,36.0,0,0,STON/O 3816057,9.34,,S
35626,1,1,"Swift, Larry",male,42.0,1,0,PC 24832,25.99,B5067,S
28318,0,1,"Scott, Peter",male,53.0,0,0,11788,45.76,C10828,S
70012,0,1,"Santiago, Tawanda",female,51.0,0,0,41769,56.0,A14527,C
74924,1,1,"Devereux, Philip",male,65.0,0,0,PC 23231,26.91,,S
1868,0,1,"Fleming, Willie",male,29.0,0,0,57321,8.16,,S
97818,1,3,"Balzer, Billie",female,67.0,0,2,434336,29.47,G19041,C
9587,0,1,"Brown, Sarah",female,46.0,0,0,460548,59.36,A8108,S
7359,1,2,"Ortega, Lela",female,62.0,0,0,39866,8.49,,S
94868,0,3,"Reeder, Jerry",male,48.0,0,0,W./C. 397092,7.52,,S
73722,0,2,"Swanson, Hector",male,22.0,0,0,SC/PARIS 464931,28.39,,S
94187,0,3,"Necaise, Edward",male,,0,0,60875,9.98,,S
14434,0,3,"Bracey, Mildred",female,28.0,1,0,,29.4,,S
37461,0,2,"White, Robert",male,39.0,0,0,30923,19.83,,S
69909,1,3,"Patrick, Nellie",female,20.0,0,0,,10.16,,S
53069,0,1,"Bernard, Maria",female,59.0,0,0,PC 336840,32.13,C7979,C
63611,0,2,"Purdy, James",male,46.0,8,1,16300,26.94,E15871,S
41785,0,1,"Ayers, Edward",male,10.0,0,0,45024,24.16,,S
354,0,3,"Allen, Paul",male,34.0,0,0,43518,10.53,,S
54835,0,3,"Chi, Gladys",female,48.0,1,0,46653,27.88,A19508,
93174,0,2,"Farthing, John",male,34.0,1,0,23385,71.72,,S
67322,1,2,"Nelson, Michael",male,38.0,0,0,26235,12.56,,S
95811,1,2,"Haney, Jamie",female,5.0,0,1,231199,32.08,,S
70359,1,3,"Martin, Dwayne",male,39.0,0,0,8015,6.27,,Q
98177,0,1,"Shaw, David",male,27.0,0,0,PC 30344,202.75,A20046,Q
72484,0,3,"Hutchinson, Marie",female,11.0,2,2,CA 22704,30.44,,C
30693,0,3,"Cain, Kevin",male,41.0,0,0,9261,33.23,,S
24631,0,3,"Welch, Edith",female,2.0,1,2,SOTON/O.Q. 8558,86.19,,S
20116,1,3,"Peters, Gena",female,11.0,1,1,462762,31.1,,S
61449,1,1,"Stevens, James",male,42.0,1,2,27679,106.24,B10114,S
53546,0,3,"Taylor, Jose",male,57.0,0,0,S.O.C. 216493,30.69,,S
53462,0,3,"Gilbert, Lionel",male,48.0,0,0,15662,9.42,,S
21864,1,1,"Owen, Michael",male,46.0,0,0,24982,71.27,C5460,C
37492,1,2,"Martin, Jane",female,,0,1,26620,25.7,C21133,S
26345,1,2,"Sanders, Grace",female,13.0,0,0,469176,40.59,,S
67856,0,1,"Wagner, Felicia",female,46.0,2,2,22266,28.95,B17649,S
27541,0,1,"Salerno, Bethany",female,63.0,0,5,44686,102.1,C14364,Q
25114,1,3,"Mcmillian, Patricia",female,25.0,0,0,A. 9192,11.1,,S
80407,0,1,"Rothwell, Jose",male,31.0,1,0,36606,25.35,,S
71129,0,1,"Baccus, Michael",male,30.0,1,0,10364,81.56,A18875,S
74213,0,1,"Vanriper, Bruce",male,42.0,0,1,443162,23.94,C17008,S
52209,0,3,"Olsson, John",male,24.0,4,0,467593,12.22,,S
55166,0,2,"Loeb, James",male,30.0,0,5,339045,28.95,A11436,S
32378,0,3,"King, Sean",male,21.0,0,0,435750,22.74,,S
78205,0,2,"Mcmahon, Jeffrey",male,10.0,0,1,,9.37,,S
12605,0,3,"Cruz, Lizette",female,,0,0,20586,7.01,,C
66732,1,3,"Nichols, Mary",female,1.0,1,2,440954,35.06,,C
89844,0,3,"Olinger, Mark",male,32.0,0,0,STON/O 207590,7.87,,S
28024,0,3,"Givens, Garland",male,28.0,0,0,STON/O 20091,4.1,,S
73117,0,2,"Markham, Ronald",male,61.0,0,0,22522,28.8,,S
93215,0,3,"Buchmann, Julia",female,42.0,0,0,A. 477544,10.26,,S
70081,1,2,"Lujan, Robert",male,62.0,0,0,25611,10.57,,S
27746,0,2,"Ortiz, Randall",male,14.0,0,0,A. 14256,9.1,,S
44578,1,3,"Coleman, Byron",male,13.0,0,0,26217,11.02,,Q
36783,1,2,"Marshall, Ramon",male,,0,0,3833008,28.04,,S
38563,1,1,"Graham, Julia",female,46.0,1,0,367359,32.84,B8005,C
80863,0,3,"Nitcher, Carlos",male,16.0,0,0,8730,9.2,,S
11254,1,1,"Talbert, Karen",female,28.0,0,0,PC 463706,70.99,C13627,C
96406,1,3,"Tola, Mary",female,0.17,1,1,316981,37.01,,S
22556,0,3,"Graham, Billy",male,18.0,0,2,A. 13602,9.88,,S
70157,1,1,"Liu, Patricia",female,47.0,0,0,14352,24.16,,S
95943,1,3,"Cabading, Pasquale",male,4.0,1,1,437817,31.0,,C
53066,1,3,"Mendenhall, Anthony",male,26.0,0,0,43599,5.42,,C
80964,1,2,"Parish, Rebecca",female,43.0,2,3,465561,24.55,,C
94767,1,1,"Adams, Debra",female,48.0,0,0,PC 433131,305.29,C13625,C
61939,1,1,"Calandra, Ella",female,66.0,0,0,196067,28.21,B4295,C
22380,0,2,"Wozniak, Robert",male,26.0,0,0,STON/O 4127694,11.79,,Q
33129,0,1,"Sorbo, Sam",male,63.0,0,0,431734,57.87,,S
38919,0,3,"Brown, Horace",male,,0,0,29233,9.01,,S
79127,0,1,"Earl, Ralph",male,46.0,1,1,25548,27.89,C15538,S
80657,0,3,"Julius, William",male,25.0,0,0,169957,13.79,,S
56218,0,3,"Cutter, Gregory",male,27.0,0,0,13723,8.21,,S
58839,0,2,"Wolf, Warren",male,42.0,2,0,11134,29.43,,S
94866,1,1,"Wells, David",male,48.0,0,2,PC 24885,482.65,C16111,C
88015,0,3,"Reed, Mark",male,30.0,1,1,38631,24.99,E12082,S
63144,0,3,"Cordova, Matthew",male,43.0,0,0,12823,11.85,,S
77136,1,3,"Best, Julio",male,51.0,0,0,,9.11,,S
4477,0,3,"Delgado, Richard",male,53.0,0,0,482960,7.5,,S
64429,0,3,"Williams, Ellen",female,25.0,0,0,429932,5.64,,S
59689,1,2,"Whitley, Carol",female,8.0,0,0,15571,21.61,,S
49834,0,1,"Mills, Jimmie",male,44.0,1,0,13624,24.55,C7574,Q
49862,0,3,"Walat, Steve",male,20.0,0,0,A. 3966538,13.87,,S
21450,0,2,"Fierst, Gregory",male,61.0,0,0,8711,23.67,D9585,S
25870,1,1,"Rowe, Melissa",female,52.0,0,0,10088,30.82,C14658,C
55335,1,1,"Bernardy, Kristin",female,68.0,1,2,S.O.C. 29680,235.71,A8493,C
43247,1,1,"White, Cynthia",female,62.0,0,0,28041,335.76,B22362,Q
74339,0,3,"Knight, Pete",male,29.0,1,0,30991,26.42,,S
91516,1,2,"Thomas, Ada",female,60.0,0,0,463316,9.05,,C
76554,0,3,"Rockwell, Nicholas",male,46.0,0,0,7764,19.64,,S
25480,0,3,"Stice, Dennis",male,6.0,1,2,421626,29.51,,S
69065,1,1,"Sanchez, Ruth",female,61.0,0,3,PC 9910,157.39,B5937,Q
89650,1,1,"Washington, Linda",female,36.0,0,0,25039,538.07,C14336,C
83363,0,3,"Bullard, John",male,51.0,0,0,42857,6.45,,S
41774,0,1,"Conley, Richard",male,54.0,1,2,11777,55.7,A18196,S
2899,1,3,"Thomas, Stephenie",female,47.0,0,0,A. 435872,33.94,,C
40461,1,2,"Collier, Nathan",male,26.0,0,0,226820,9.62,,S
61488,0,3,"Beveridge, Stephen",male,3.0,1,2,14244,75.64,,S
51548,0,1,"Rufi, James",male,58.0,1,0,PC 24805,65.92,B9300,S
90692,0,3,"Davis, Sharon",female,62.0,0,0,462636,10.56,,S
61058,1,1,"Sailors, Patricia",female,63.0,1,0,64333,27.54,B7689,S
72322,1,3,"Banks, John",male,25.0,0,0,14697,5.35,,S
56743,1,2,"Toll, Aleida",female,20.0,0,0,353767,13.39,,S
45738,1,3,"Prioletti, David",male,31.0,0,0,10532,7.92,,S
7088,0,3,"Bell, Kenneth",male,53.0,0,6,455872,7.92,,S
33772,0,2,"Berry, Ronald",male,29.0,0,0,STON/O 43276,10.16,,S
13025,0,2,"Caravella, Julia",female,39.0,0,0,SC/AH 462946,5.66,,S
60933,1,2,"Moore, Maryann",female,54.0,1,2,410696,28.29,,S
44008,0,3,"Davenport, Valerie",female,72.0,1,0,196352,27.82,,S
15658,1,2,"Shelton, Maggie",female,23.0,0,0,457038,11.87,C14598,C
46726,0,3,"Lilly, Maria",female,65.0,1,1,8998,24.27,,S
34910,1,3,"Reed, Elbert",male,30.0,0,0,39426,23.1,,S
25190,1,1,"Northrup, Christine",female,25.0,0,0,24617,223.55,D17782,C
33302,1,1,"Coren, Lillian",female,29.0,0,0,PC 19454,248.86,C17285,S
39190,0,3,"Kruse, Walter",male,70.0,0,0,A/5. 34781,30.42,,S
22109,0,3,"Durbin, James",male,22.0,0,6,A. 16861,12.9,,S
22134,0,1,"Paige, Lindsay",female,62.0,1,0,W./C. 43599,27.2,A4522,S
48286,0,1,"Mcgrath, Richard",male,53.0,0,0,4274355,198.15,A16864,S
15972,0,2,"Cochran, Taylor",male,52.0,8,0,340212,20.91,F11602,S
71228,1,2,"Collins, Jennifer",female,23.0,0,1,383826,29.83,,S
90612,0,3,"Sabad, Denny",male,24.0,0,0,8778,9.93,,S
45317,0,2,"Barke, Matthew",male,35.0,0,0,STON/O 23092,10.42,,S
25956,0,3,"Myers, Roger",male,19.0,0,0,STON/O 27223,9.32,,S
75282,0,3,"Bonneville, Aron",male,28.0,0,0,26067,6.99,,S
67831,1,1,"Hartman, Gilberto",male,29.0,0,2,P/PP 30107,441.3,B6347,S
41686,1,1,"Hall, Tiffany",female,59.0,0,0,23754,11.22,D11014,C
69969,0,1,"Houston, Gerald",male,62.0,1,0,49230,27.75,D5074,S
49460,0,3,"Shealy, William",male,37.0,0,0,C 15695,7.69,,S
15333,1,3,"Pishko, Joseph",male,27.0,0,0,,10.35,,S
67815,0,3,"Hare, Martin",male,18.0,5,0,3578874,11.26,,S
34982,1,1,"Eidson, William",male,58.0,0,0,13113,197.31,C10483,C
26592,1,1,"Garcia, Rayna",female,49.0,1,0,PC 20293,168.75,C3718,Q
62439,1,3,"Zenz, Randall",male,2.0,1,1,200868,30.45,,C
29130,0,2,"Redman, Tracy",female,10.0,0,0,,8.21,,S
49065,1,3,"Reddick, Carl",male,24.0,0,0,A. 11478,9.05,,S
25119,0,3,"Fernandez, Rafael",male,50.0,0,0,434509,29.65,,S
89231,0,3,"Hall, Daniel",male,20.0,1,0,192566,27.44,,S
72578,1,1,"Riesenberg, Mary",female,48.0,1,0,PC 27709,97.53,B11077,S
21782,0,1,"Callaway, John",male,58.0,0,0,309592,9.26,D8226,S
99726,0,3,"Lovett, Phyllis",female,6.0,1,2,17236,27.93,,S
24659,1,3,"Craig, Amber",female,32.0,0,0,,8.16,,S
33405,1,2,"Brunson, Debra",female,3.0,1,1,22503,33.51,,S
85511,1,2,"Quinones, Nannie",female,12.0,0,1,7709,34.73,,S
1726,1,1,"Herd, Ruth",female,40.0,0,0,39761,36.82,D20400,C
71096,1,1,"Fugate, James",male,32.0,1,0,23433,196.05,A16520,S
21111,0,3,"Hill, Arlene",female,16.0,0,0,SCO/W 322551,14.61,,S
110,0,2,"Moore, Gregory",male,38.0,0,0,479224,19.98,,S
11360,1,1,"Hockaday, Billie",male,18.0,2,0,PC 24931,66.74,B4298,C
27080,0,2,"Powell, Kevin",male,31.0,0,0,34580,8.07,,S
32489,0,3,"Hopkins, Richard",male,,0,0,30418,23.43,,S
29819,0,2,"Baumgardner, Carlos",male,11.0,0,2,13219,29.03,,S
7521,1,1,"Wright, Bonnie",female,37.0,0,2,420232,67.03,A10855,S
91189,0,3,"Glassman, Edward",male,34.0,0,0,421402,10.45,,S
57539,0,2,"Molina, Marianne",female,61.0,0,0,C.A. 6248,8.84,,S
18199,0,3,"Dean, Donald",male,58.0,0,0,13106,11.83,,S
20752,1,1,"Renner, Glen",male,54.0,1,2,13788,67.7,A13880,C
87401,0,3,"Prince, James",male,4.0,1,2,433792,83.51,,S
27303,0,2,"Zieman, Rosemarie",female,53.0,1,1,CA 170228,29.68,,S
40195,0,3,"Owens, Alan",male,65.0,0,2,301340,10.72,,S
16491,1,2,"Cason, Janna",female,60.0,0,0,42553,24.82,C17931,C
7454,1,1,"Brown, Edna",female,38.0,0,0,32030,31.9,E9177,C
42321,0,2,"Mcgurk, Patrick",male,46.0,0,0,STON/O 14892,10.41,,S
58258,1,3,"Potter, Heather",female,61.0,0,0,PP 426730,32.07,,C
63064,1,2,"Peters, Dennis",male,28.0,0,1,4079995,8.65,,S
28780,0,3,"Wilson, Steven",male,5.0,0,0,15766,24.86,,S
61426,0,1,"Floyd, Reginald",male,56.0,0,0,28235,24.88,C14078,S
24159,0,2,"Mason, Jamie",female,25.0,0,0,PP 389248,11.77,,C
98287,0,3,"Griffies, David",male,23.0,0,0,A. 3865350,6.46,,S
95301,0,1,"Lochen, Paris",male,35.0,0,0,SC/Paris 446715,228.32,A13771,C
93844,0,2,"Smith, Michael",male,25.0,0,0,44610,26.31,,S
11081,0,3,"Mercado, Joseph",male,29.0,0,0,4040083,10.73,,S
7795,0,1,"Walker, Robert",male,71.0,0,0,58132,29.79,,S
49492,1,3,"Athans, Margaret",female,50.0,0,0,317126,8.03,,C
55572,0,1,"Poole, Anthony",male,33.0,1,2,181578,25.63,,S
64197,0,3,"Mifflin, Steven",male,66.0,0,0,19079,9.1,,S
61338,1,2,"Olivas, Frederick",male,40.0,0,0,23082,9.57,,C
24033,0,3,"Sanders, Michael",male,36.0,0,0,360696,27.17,,S
52127,0,3,"Cornejo, Chris",male,8.0,0,0,25781,19.86,,S
13339,0,3,"Bogdon, Barbara",female,4.0,1,2,11828,36.08,,S
82025,0,1,"Skinner, Erma",female,48.0,2,0,PC 432789,27.72,B9920,Q
29223,0,2,"Dorko, Roger",male,63.0,0,2,6883,30.13,,S
51421,0,3,"Duarte, Loren",male,24.0,0,0,304355,7.04,,S
4063,0,3,"Ramirez, Johnnie",male,48.0,0,0,F.C.C. 346255,11.76,,S
84436,1,2,"Dame, Mary",female,16.0,1,2,22123,26.9,,C
30182,1,2,"Romeo, Sara",female,28.0,1,1,25275,30.73,,C
26633,1,1,"Carroll, Eric",male,31.0,0,0,A/4 22961,8.36,D13998,S
43722,0,2,"Catron, Edward",male,4.5,1,1,421939,33.29,,S
